time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
5.88172,9.42293,-3.23545,-3.01803
5.89174,9.56838,-3.20582,-2.98286
5.90176,9.59905,-3.1521,-2.91612
5.91178,9.6224,-3.09329,-2.77202
5.9218,9.63392,-3.10033,-2.66054
5.93182,9.58783,-3.08042,-2.63256
5.94184,9.43924,-3.08327,-2.53694
5.95186,9.43924,-3.08327,-2.53694
5.96188,9.13533,-3.12157,-2.2872
5.97189,9.01427,-3.16497,-2.21328
5.98191,8.88559,-3.25715,-2.15657
5.99193,8.7566,-3.32613,-2.08354
6.00195,8.67505,-3.41217,-1.9978
6.01197,8.68537,-3.52664,-2.04883
6.02199,8.71335,-3.69842,-2.15956
6.03201,8.77545,-3.79389,-2.22824
6.04203,8.72951,-3.83519,-2.17677
6.05205,8.67983,-3.81724,-2.2869
6.06207,8.71515,-3.81155,-2.31159
6.07209,8.66727,-3.7924,-2.3059
6.08211,8.63988,-3.74197,-2.28795
6.09213,8.60352,-3.6884,-2.23722
6.10215,8.55773,-3.60565,-2.18679
6.11217,8.47244,-3.51961,-2.09372
6.12219,8.39971,-3.42234,-2.01875
6.13221,8.32894,-3.34199,-1.96324
6.14223,8.31502,-3.29815,-1.8751
6.15225,8.26609,-3.26942,-1.84143
6.16227,8.2595,-3.22288,-1.78023
6.17229,8.24903,-3.20567,-1.7735
6.18231,8.27192,-3.22408,-1.81165
6.19233,8.31113,-3.20148,-1.8127
6.20235,8.31113,-3.20148,-1.8127
6.21237,8.42246,-3.23006,-1.84577
6.22239,8.52197,-3.22647,-1.86807
6.23241,8.63524,-3.27884,-1.99047
6.24243,8.81092,-3.34289,-2.08339
6.25245,8.81092,-3.34289,-2.08339
6.26247,9.40632,-3.75035,-2.24201
